grouping,pair,n_stage_observations,stage_tokens_mean,episode_terminal_mean,episode_reasoning_mean,episode_total_mean,exact_rate,policy_clean_rate,method,phase,stage
method+stage+pair,F/F,14,3581.5714285714284,9.714285714285714,5.257130714285714,15.042252142857143,0.21428571428571427,0.5,naive_mixed_avg,,stage1
method+stage+pair,D/D,26,8188.192307692308,10.0,5.61217,15.68795846153846,0.3076923076923077,0.3076923076923077,naive_mixed_avg,,stage2
method+stage+pair,D/F,9,7354.555555555556,1.3333333333333333,6.040816111111111,7.450027222222222,0.4444444444444444,0.8888888888888888,naive_mixed_avg,,stage2
method+stage+pair,F/D,49,3505.7551020408164,11.16326530612245,5.300008673469388,16.531473979591837,0.08163265306122448,0.32653061224489793,naive_mixed_avg,,stage2
method+stage+pair,F/F,16,3442.875,1.5,4.8542690625,6.4229565625,0.375,0.875,naive_mixed_avg,,stage2
method+stage+pair,D/D,67,5667.626865671642,10.32089552238806,5.411810746268657,15.803952537313434,0.1791044776119403,0.31343283582089554,naive_mixed_avg,,stage3
method+stage+pair,D/F,23,5886.826086956522,1.5,5.346009565217392,6.91784,0.391304347826087,0.8695652173913043,naive_mixed_avg,,stage3
method+stage+pair,F/D,8,5509.25,14.4375,5.378190625,19.883040625,0.0,0.375,naive_mixed_avg,,stage3
method+stage+pair,F/F,2,5336.5,0.75,4.538715,5.353615,0.5,1.0,naive_mixed_avg,,stage3
method+stage+pair,D/D,71,19752.591549295776,10.683098591549296,5.443234718309859,16.197443169014086,0.16901408450704225,0.3380281690140845,naive_mixed_avg,,stage4
method+stage+pair,D/F,25,15741.16,1.44,5.281426,6.792701999999999,0.4,0.88,naive_mixed_avg,,stage4
method+stage+pair,F/D,4,11441.0,12.125,4.786795,16.97767,0.0,0.0,naive_mixed_avg,,stage4
method+stage+pair,D/D,72,16976.777777777777,10.972222222222221,5.400929027777778,16.444194305555556,0.16666666666666666,0.3194444444444444,naive_mixed_avg,,stage5
method+stage+pair,D/F,25,10062.72,1.44,5.281426,6.792701999999999,0.4,0.88,naive_mixed_avg,,stage5
method+stage+pair,F/D,3,11216.666666666666,5.666666666666667,5.583318333333334,11.315718333333335,0.0,0.3333333333333333,naive_mixed_avg,,stage5
method+stage+pair,D/F,28,7778.0,10.553571428571429,5.757288571428572,16.382338571428573,0.10714285714285714,0.32142857142857145,random_path,,stage1
method+stage+pair,F/F,72,3581.277777777778,8.555555555555555,4.9215188888888886,13.547145277777778,0.2361111111111111,0.4305555555555556,random_path,,stage1
method+stage+pair,D/D,38,8027.8421052631575,11.526315789473685,5.274365394736842,16.874065394736842,0.23684210526315788,0.23684210526315788,random_path,,stage2
method+stage+pair,D/F,14,6638.214285714285,1.7142857142857142,4.977003571428571,6.764110714285715,0.2857142857142857,0.8571428571428571,random_path,,stage2
method+stage+pair,F/D,37,3504.4324324324325,11.824324324324325,5.2416260810810815,17.134080135135136,0.02702702702702703,0.24324324324324326,random_path,,stage2
method+stage+pair,F/F,11,3443.4545454545455,1.0909090909090908,4.682667272727273,5.838812727272727,0.5454545454545454,0.9090909090909091,random_path,,stage2
method+stage+pair,D/D,59,5719.322033898305,12.40677966101695,5.227100169491526,17.706459491525422,0.13559322033898305,0.2542372881355932,random_path,,stage3
method+stage+pair,D/F,19,5783.9473684210525,1.6578947368421053,5.2266802631578955,6.955538157894737,0.3684210526315789,0.8421052631578947,random_path,,stage3
method+stage+pair,F/D,16,5532.625,8.96875,5.37294625,14.40589625,0.125,0.1875,random_path,,stage3
method+stage+pair,F/F,6,5398.0,0.75,3.6467441666666667,4.461544166666667,0.5,1.0,random_path,,stage3
method+stage+pair,D/D,67,20726.507462686568,12.074626865671641,5.210467835820896,17.356755895522387,0.14925373134328357,0.26865671641791045,random_path,,stage4
method+stage+pair,D/F,20,17224.4,1.35,5.12922775,6.54953275,0.4,0.9,random_path,,stage4
method+stage+pair,F/D,8,13344.125,8.3125,5.658088125,14.034100624999999,0.0,0.0,random_path,,stage4
method+stage+pair,F/F,5,11294.2,1.8,3.720567,5.586767,0.4,0.8,random_path,,stage4
method+stage+pair,D/D,66,17273.530303030304,11.340909090909092,5.243708106060606,16.65619446969697,0.15151515151515152,0.2727272727272727,random_path,,stage5
method+stage+pair,D/F,21,10178.666666666666,1.4285714285714286,5.010322619047619,6.509417857142857,0.47619047619047616,0.8571428571428571,random_path,,stage5
method+stage+pair,F/D,9,11374.666666666666,14.11111111111111,5.364590555555555,19.540734999999998,0.0,0.0,random_path,,stage5
method+stage+pair,F/F,4,8580.0,1.5,3.99265375,5.55667875,0.0,1.0,random_path,,stage5
method+stage+pair,D/F,42,7766.571428571428,9.630952380952381,5.610773928571429,15.311423928571427,0.14285714285714285,0.42857142857142855,risky_ps,,stage1
method+stage+pair,F/F,58,3584.0344827586205,7.939655172413793,4.997244913793104,13.007965603448275,0.27586206896551724,0.46551724137931033,risky_ps,,stage1
method+stage+pair,D/D,37,7954.810810810811,10.58108108108108,5.339539594594594,15.994004459459457,0.2702702702702703,0.3783783783783784,risky_ps,,stage2
method+stage+pair,D/F,10,6506.7,1.6,5.04895,6.72452,0.4,0.8,risky_ps,,stage2
method+stage+pair,F/D,38,3506.4210526315787,11.56578947368421,5.211203157894737,16.844126842105265,0.05263157894736842,0.23684210526315788,risky_ps,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.2,5.294301666666667,6.562775,0.4,0.9333333333333333,risky_ps,,stage2
method+stage+pair,D/D,49,5791.0,11.224489795918368,5.13964,16.436401224489796,0.16326530612244897,0.32653061224489793,risky_ps,,stage3
method+stage+pair,D/F,21,5912.190476190476,1.2857142857142858,5.2118359523809525,6.569793095238095,0.42857142857142855,0.9047619047619048,risky_ps,,stage3
