method,stage,required,actual,n_stage_observations,episode_n,terminal,reasoning,mode_mismatch_cost,total,exact,exact_mode_match,strict_clean,clear_success_proxy,auxiliary_success_proxy
direct_multistage_exp3,ALL,deep,deep,242,75,7.3615702479338845,5.740583181818182,0.9462809917355371,13.175101363636363,0.6446280991735537,0.38016528925619836,0.5,0.6446280991735537,0.628099173553719
direct_multistage_exp3,ALL,deep,fast,58,39,9.35344827586207,7.816292586206896,2.8448275862068964,17.236971896551726,0.41379310344827586,0.0,0.39655172413793105,0.41379310344827586,0.6206896551724138
direct_multistage_exp3,ALL,fast,deep,102,48,1.5686274509803921,6.997471421568627,1.7352941176470589,8.636978284313725,0.9215686274509803,0.0,0.8921568627450981,0.9215686274509803,0.9313725490196079
direct_multistage_exp3,ALL,fast,fast,98,76,4.295918367346939,5.665144285714286,1.2142857142857142,10.031164693877551,0.7755102040816326,0.23469387755102042,0.7142857142857143,0.7755102040816326,0.7857142857142857
direct_multistage_exp3,stage1,fast,deep,32,32,5.0,6.8972425,1.734375,11.96887375,0.75,0.0,0.65625,0.75,0.78125
direct_multistage_exp3,stage1,fast,fast,68,68,6.1911764705882355,5.905686838235294,1.213235294117647,12.168014779411765,0.6764705882352942,0.3382352941176471,0.5882352941176471,0.6764705882352942,0.6911764705882353
direct_multistage_exp3,stage2,deep,deep,46,46,6.25,5.503852065217392,0.6630434782608695,11.827554239130436,0.717391304347826,0.5,0.5217391304347826,0.717391304347826,0.5652173913043478
direct_multistage_exp3,stage2,deep,fast,29,29,10.120689655172415,7.153942413793104,2.3448275862068964,17.34352517241379,0.41379310344827586,0.0,0.41379310344827586,0.41379310344827586,0.7241379310344828
direct_multistage_exp3,stage2,fast,deep,8,8,0.0,8.3993175,1.875,8.47083,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage2,fast,fast,17,17,0.0,5.556611764705882,1.4411764705882353,5.6254470588235295,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage3,deep,deep,62,62,7.991935483870968,5.654494596774193,0.8467741935483871,13.719651048387096,0.6129032258064516,0.3709677419354839,0.46774193548387094,0.6129032258064516,0.5967741935483871
direct_multistage_exp3,stage3,deep,fast,13,13,6.576923076923077,8.466373846153846,3.5384615384615383,15.108566153846153,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.7692307692307693
direct_multistage_exp3,stage3,fast,deep,18,18,0.0,7.125269444444444,1.8055555555555556,7.195308333333333,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage3,fast,fast,7,7,0.0,4.771727142857143,1.0,4.840527142857143,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage4,deep,deep,65,65,7.392307692307693,5.794761384615384,1.0153846153846153,13.259786,0.6461538461538462,0.35384615384615387,0.5076923076923077,0.6461538461538462,0.676923076923077
direct_multistage_exp3,stage4,deep,fast,10,10,10.05,8.3982035,3.25,18.514363499999998,0.3,0.0,0.3,0.3,0.3
direct_multistage_exp3,stage4,fast,deep,22,22,0.0,6.7133675,1.6590909090909092,6.783849318181818,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage4,fast,fast,3,3,0.0,4.654285,1.0,4.718185,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage5,deep,deep,69,69,7.507246376811594,5.924721449275363,1.1594202898550725,13.504385217391304,0.6231884057971014,0.3333333333333333,0.5072463768115942,0.6231884057971014,0.6521739130434783
direct_multistage_exp3,stage5,deep,fast,6,6,10.5,8.639290833333334,3.0833333333333335,19.204524166666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
direct_multistage_exp3,stage5,fast,deep,22,22,0.0,6.813038636363636,1.7045454545454546,6.883679545454545,1.0,0.0,1.0,1.0,1.0
direct_multistage_exp3,stage5,fast,fast,3,3,0.0,3.9233633333333335,0.6666666666666666,3.9860966666666666,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,ALL,deep,deep,234,75,7.485042735042735,6.120325277777778,1.1581196581196582,13.678052200854701,0.5769230769230769,0.2564102564102564,0.5512820512820513,0.5769230769230769,0.7222222222222222
epsilon_exp3,ALL,deep,fast,66,46,8.128787878787879,7.686971287878788,2.6515151515151514,15.883921287878788,0.5,0.0,0.4696969696969697,0.5,0.5909090909090909
epsilon_exp3,ALL,fast,deep,108,50,1.8564814814814814,7.230955879629629,1.6851851851851851,9.158975324074074,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.9351851851851852
epsilon_exp3,ALL,fast,fast,92,73,4.038043478260869,6.275591793478261,1.4891304347826086,10.383277663043478,0.7717391304347826,0.16304347826086957,0.75,0.7717391304347826,0.8260869565217391
epsilon_exp3,stage1,fast,deep,34,34,5.897058823529412,7.066334852941177,1.5,13.035887794117647,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.7941176470588235
epsilon_exp3,stage1,fast,fast,66,66,5.628787878787879,6.3530817424242425,1.5454545454545454,12.052524166666666,0.6818181818181818,0.22727272727272727,0.6515151515151515,0.6818181818181818,0.7575757575757576
epsilon_exp3,stage2,deep,deep,41,41,6.829268292682927,5.779455853658536,0.7560975609756098,12.682170487804878,0.6341463414634146,0.36585365853658536,0.5853658536585366,0.6341463414634146,0.7317073170731707
epsilon_exp3,stage2,deep,fast,34,34,8.588235294117647,7.291657794117647,2.3676470588235294,15.949463676470588,0.47058823529411764,0.0,0.47058823529411764,0.47058823529411764,0.6470588235294118
epsilon_exp3,stage2,fast,deep,11,11,0.0,7.924425454545455,1.8636363636363635,7.997316363636363,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage2,fast,fast,14,14,0.0,6.251146071428572,1.5,6.318967499999999,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage3,deep,deep,59,59,7.406779661016949,5.971838474576272,1.0847457627118644,13.451692711864407,0.576271186440678,0.2542372881355932,0.559322033898305,0.576271186440678,0.7457627118644068
epsilon_exp3,stage3,deep,fast,16,16,8.4375,8.2834740625,2.96875,16.7875553125,0.5,0.0,0.4375,0.5,0.5
epsilon_exp3,stage3,fast,deep,17,17,0.0,7.590221470588236,1.911764705882353,7.661656764705882,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage3,fast,fast,8,8,0.0,5.70637,1.125,5.7734825,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage4,deep,deep,65,65,7.7846153846153845,6.228117384615385,1.2692307692307692,14.084988153846155,0.5692307692307692,0.23076923076923078,0.5384615384615384,0.5692307692307692,0.7230769230769231
epsilon_exp3,stage4,deep,fast,10,10,6.6,8.0046425,2.9,14.6726525,0.5,0.0,0.5,0.5,0.5
epsilon_exp3,stage4,fast,deep,23,23,0.0,7.158559130434782,1.7173913043478262,7.228815652173913,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage4,fast,fast,2,2,0.0,5.0189325,1.0,5.0866325,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage5,deep,deep,69,69,7.659420289855072,6.348294565217391,1.355072463768116,14.080016304347826,0.5507246376811594,0.21739130434782608,0.5362318840579711,0.5507246376811594,0.6956521739130435
epsilon_exp3,stage5,deep,fast,6,6,7.25,7.806955,3.0,15.121605,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666
epsilon_exp3,stage5,fast,deep,23,23,0.0,6.949501956521739,1.673913043478261,7.0203367391304345,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage5,fast,fast,2,2,0.0,7.42309,1.5,7.48414,1.0,0.0,1.0,1.0,1.0
